-600.000000 300.000000 550.000000 -600.000000 300.000000 500.000000 -550.000000 300.000000 600.000000 -500.000000 300.000000 600.000000 -600.000000 300.000000 400.000000 -600.000000 300.000000 350.000000 -550.000000 300.000000 450.000000 -500.000000 300.000000 450.000000 -600.000000 300.000000 250.000000 -600.000000 300.000000 200.000000 -550.000000 300.000000 300.000000 -500.000000 300.000000 300.000000 -600.000000 300.000000 100.000000 -600.000000 300.000000 50.000000 -550.000000 300.000000 150.000000 -500.000000 300.000000 150.000000 -600.000000 300.000000 -50.000000 -600.000000 300.000000 -100.000000 -550.000000 300.000000 0.000000 -500.000000 300.000000 0.000000 -600.000000 300.000000 -200.000000 -600.000000 300.000000 -250.000000 -550.000000 300.000000 -150.000000 -500.000000 300.000000 -150.000000 -600.000000 300.000000 -350.000000 -600.000000 300.000000 -400.000000 -550.000000 300.000000 -300.000000 -500.000000 300.000000 -300.000000 -600.000000 300.000000 -500.000000 -600.000000 300.000000 -550.000000 -550.000000 300.000000 -450.000000 -500.000000 300.000000 -450.000000 -550.000000 300.000000 -600.000000 -500.000000 300.000000 -600.000000 -450.000000 300.000000 -550.000000 -450.000000 300.000000 -500.000000 -400.000000 300.000000 -600.000000 -350.000000 300.000000 -600.000000 -450.000000 300.000000 -400.000000 -450.000000 300.000000 -350.000000 -400.000000 300.000000 -450.000000 -350.000000 300.000000 -450.000000 -450.000000 300.000000 -250.000000 -450.000000 300.000000 -200.000000 -400.000000 300.000000 -300.000000 -350.000000 300.000000 -300.000000 -450.000000 300.000000 -100.000000 -450.000000 300.000000 -50.000000 -400.000000 300.000000 -150.000000 -350.000000 300.000000 -150.000000 -450.000000 300.000000 50.000000 -450.000000 300.000000 100.000000 -400.000000 300.000000 0.000000 -350.000000 300.000000 0.000000 -450.000000 300.000000 200.000000 -450.000000 300.000000 250.000000 -400.000000 300.000000 150.000000 -350.000000 300.000000 150.000000 -450.000000 300.000000 350.000000 -450.000000 300.000000 400.000000 -400.000000 300.000000 300.000000 -350.000000 300.000000 300.000000 -450.000000 300.000000 500.000000 -450.000000 300.000000 550.000000 -400.000000 300.000000 450.000000 -350.000000 300.000000 450.000000 -400.000000 300.000000 600.000000 -350.000000 300.000000 600.000000 -300.000000 300.000000 550.000000 -300.000000 300.000000 500.000000 -250.000000 300.000000 600.000000 -200.000000 300.000000 600.000000 -300.000000 300.000000 400.000000 -300.000000 300.000000 350.000000 -250.000000 300.000000 450.000000 -200.000000 300.000000 450.000000 -300.000000 300.000000 250.000000 -300.000000 300.000000 200.000000 -250.000000 300.000000 300.000000 -200.000000 300.000000 300.000000 -300.000000 300.000000 100.000000 -300.000000 300.000000 50.000000 -250.000000 300.000000 150.000000 -200.000000 300.000000 150.000000 -300.000000 300.000000 -50.000000 -300.000000 300.000000 -100.000000 -250.000000 300.000000 0.000000 -200.000000 300.000000 0.000000 -300.000000 300.000000 -200.000000 -300.000000 300.000000 -250.000000 -250.000000 300.000000 -150.000000 -200.000000 300.000000 -150.000000 -300.000000 300.000000 -350.000000 -300.000000 300.000000 -400.000000 -250.000000 300.000000 -300.000000 -200.000000 300.000000 -300.000000 -300.000000 300.000000 -500.000000 -300.000000 300.000000 -550.000000 -250.000000 300.000000 -450.000000 -200.000000 300.000000 -450.000000 -250.000000 300.000000 -600.000000 -200.000000 300.000000 -600.000000 -150.000000 300.000000 -550.000000 -150.000000 300.000000 -500.000000 -100.000000 300.000000 -600.000000 -50.000000 300.000000 -600.000000 -150.000000 300.000000 -400.000000 -150.000000 300.000000 -350.000000 -100.000000 300.000000 -450.000000 -50.000000 300.000000 -450.000000 -150.000000 300.000000 -250.000000 -150.000000 300.000000 -200.000000 -100.000000 300.000000 -300.000000 -50.000000 300.000000 -300.000000 -150.000000 300.000000 -100.000000 -150.000000 300.000000 -50.000000 -100.000000 300.000000 -150.000000 -50.000000 300.000000 -150.000000 -150.000000 300.000000 50.000000 -150.000000 300.000000 100.000000 -100.000000 300.000000 0.000000 -50.000000 300.000000 0.000000 -150.000000 300.000000 200.000000 -150.000000 300.000000 250.000000 -100.000000 300.000000 150.000000 -50.000000 300.000000 150.000000 -150.000000 300.000000 350.000000 -150.000000 300.000000 400.000000 -100.000000 300.000000 300.000000 -50.000000 300.000000 300.000000 -150.000000 300.000000 500.000000 -150.000000 300.000000 550.000000 -100.000000 300.000000 450.000000 -50.000000 300.000000 450.000000 -100.000000 300.000000 600.000000 -50.000000 300.000000 600.000000 0.000000 300.000000 550.000000 0.000000 300.000000 500.000000 50.000000 300.000000 600.000000 100.000000 300.000000 600.000000 0.000000 300.000000 400.000000 0.000000 300.000000 350.000000 50.000000 300.000000 450.000000 100.000000 300.000000 450.000000 0.000000 300.000000 250.000000 0.000000 300.000000 200.000000 50.000000 300.000000 300.000000 100.000000 300.000000 300.000000 0.000000 300.000000 100.000000 0.000000 300.000000 50.000000 50.000000 300.000000 150.000000 100.000000 300.000000 150.000000 0.000000 300.000000 -50.000000 0.000000 300.000000 -100.000000 50.000000 300.000000 0.000000 100.000000 300.000000 0.000000 0.000000 300.000000 -200.000000 0.000000 300.000000 -250.000000 50.000000 300.000000 -150.000000 100.000000 300.000000 -150.000000 0.000000 300.000000 -350.000000 0.000000 300.000000 -400.000000 50.000000 300.000000 -300.000000 100.000000 300.000000 -300.000000 0.000000 300.000000 -500.000000 0.000000 300.000000 -550.000000 50.000000 300.000000 -450.000000 100.000000 300.000000 -450.000000 50.000000 300.000000 -600.000000 100.000000 300.000000 -600.000000 150.000000 300.000000 -550.000000 150.000000 300.000000 -500.000000 200.000000 300.000000 -600.000000 250.000000 300.000000 -600.000000 150.000000 300.000000 -400.000000 150.000000 300.000000 -350.000000 200.000000 300.000000 -450.000000 250.000000 300.000000 -450.000000 150.000000 300.000000 -250.000000 150.000000 300.000000 -200.000000 200.000000 300.000000 -300.000000 250.000000 300.000000 -300.000000 150.000000 300.000000 -100.000000 150.000000 300.000000 -50.000000 200.000000 300.000000 -150.000000 250.000000 300.000000 -150.000000 150.000000 300.000000 50.000000 150.000000 300.000000 100.000000 200.000000 300.000000 0.000000 250.000000 300.000000 0.000000 150.000000 300.000000 200.000000 150.000000 300.000000 250.000000 200.000000 300.000000 150.000000 250.000000 300.000000 150.000000 150.000000 300.000000 350.000000 150.000000 300.000000 400.000000 200.000000 300.000000 300.000000 250.000000 300.000000 300.000000 150.000000 300.000000 500.000000 150.000000 300.000000 550.000000 200.000000 300.000000 450.000000 250.000000 300.000000 450.000000 200.000000 300.000000 600.000000 250.000000 300.000000 600.000000 300.000000 300.000000 550.000000 300.000000 300.000000 500.000000 350.000000 300.000000 600.000000 400.000000 300.000000 600.000000 300.000000 300.000000 400.000000 300.000000 300.000000 350.000000 350.000000 300.000000 450.000000 400.000000 300.000000 450.000000 300.000000 300.000000 250.000000 300.000000 300.000000 200.000000 350.000000 300.000000 300.000000 400.000000 300.000000 300.000000 300.000000 300.000000 100.000000 300.000000 300.000000 50.000000 350.000000 300.000000 150.000000 400.000000 300.000000 150.000000 300.000000 300.000000 -50.000000 300.000000 300.000000 -100.000000 350.000000 300.000000 0.000000 400.000000 300.000000 0.000000 300.000000 300.000000 -200.000000 300.000000 300.000000 -250.000000 350.000000 300.000000 -150.000000 400.000000 300.000000 -150.000000 300.000000 300.000000 -350.000000 300.000000 300.000000 -400.000000 350.000000 300.000000 -300.000000 400.000000 300.000000 -300.000000 300.000000 300.000000 -500.000000 300.000000 300.000000 -550.000000 350.000000 300.000000 -450.000000 400.000000 300.000000 -450.000000 350.000000 300.000000 -600.000000 400.000000 300.000000 -600.000000 450.000000 300.000000 -550.000000 450.000000 300.000000 -500.000000 500.000000 300.000000 -600.000000 550.000000 300.000000 -600.000000 450.000000 300.000000 -400.000000 450.000000 300.000000 -350.000000 500.000000 300.000000 -450.000000 550.000000 300.000000 -450.000000 450.000000 300.000000 -250.000000 450.000000 300.000000 -200.000000 500.000000 300.000000 -300.000000 550.000000 300.000000 -300.000000 450.000000 300.000000 -100.000000 450.000000 300.000000 -50.000000 500.000000 300.000000 -150.000000 550.000000 300.000000 -150.000000 450.000000 300.000000 50.000000 450.000000 300.000000 100.000000 500.000000 300.000000 0.000000 550.000000 300.000000 0.000000 450.000000 300.000000 200.000000 450.000000 300.000000 250.000000 500.000000 300.000000 150.000000 550.000000 300.000000 150.000000 450.000000 300.000000 350.000000 450.000000 300.000000 400.000000 500.000000 300.000000 300.000000 550.000000 300.000000 300.000000 450.000000 300.000000 500.000000 450.000000 300.000000 550.000000 500.000000 300.000000 450.000000 550.000000 300.000000 450.000000 500.000000 300.000000 600.000000 550.000000 300.000000 600.000000 600.000000 300.000000 550.000000 600.000000 300.000000 500.000000 600.000000 300.000000 400.000000 600.000000 300.000000 350.000000 600.000000 300.000000 250.000000 600.000000 300.000000 200.000000 600.000000 300.000000 100.000000 600.000000 300.000000 50.000000 600.000000 300.000000 -50.000000 600.000000 300.000000 -100.000000 600.000000 300.000000 -200.000000 600.000000 300.000000 -250.000000 600.000000 300.000000 -350.000000 600.000000 300.000000 -400.000000 600.000000 300.000000 -500.000000 600.000000 300.000000 -550.000000 -600.000000 300.000000 600.000000 -600.000000 300.000000 450.000000 -600.000000 300.000000 300.000000 -600.000000 300.000000 150.000000 -600.000000 300.000000 0.000000 -600.000000 300.000000 -150.000000 -600.000000 300.000000 -300.000000 -600.000000 300.000000 -450.000000 -600.000000 300.000000 -600.000000 -450.000000 300.000000 -600.000000 -450.000000 300.000000 -450.000000 -450.000000 300.000000 -300.000000 -450.000000 300.000000 -150.000000 -450.000000 300.000000 0.000000 -450.000000 300.000000 150.000000 -450.000000 300.000000 300.000000 -450.000000 300.000000 450.000000 -450.000000 300.000000 600.000000 -300.000000 300.000000 600.000000 -300.000000 300.000000 450.000000 -300.000000 300.000000 300.000000 -300.000000 300.000000 150.000000 -300.000000 300.000000 0.000000 -300.000000 300.000000 -150.000000 -300.000000 300.000000 -300.000000 -300.000000 300.000000 -450.000000 -300.000000 300.000000 -600.000000 -150.000000 300.000000 -600.000000 -150.000000 300.000000 -450.000000 -150.000000 300.000000 -300.000000 -150.000000 300.000000 -150.000000 -150.000000 300.000000 0.000000 -150.000000 300.000000 150.000000 -150.000000 300.000000 300.000000 -150.000000 300.000000 450.000000 -150.000000 300.000000 600.000000 0.000000 300.000000 600.000000 0.000000 300.000000 450.000000 0.000000 300.000000 300.000000 0.000000 300.000000 150.000000 0.000000 300.000000 0.000000 0.000000 300.000000 -150.000000 0.000000 300.000000 -300.000000 0.000000 300.000000 -450.000000 0.000000 300.000000 -600.000000 150.000000 300.000000 -600.000000 150.000000 300.000000 -450.000000 150.000000 300.000000 -300.000000 150.000000 300.000000 -150.000000 150.000000 300.000000 0.000000 150.000000 300.000000 150.000000 150.000000 300.000000 300.000000 150.000000 300.000000 450.000000 150.000000 300.000000 600.000000 300.000000 300.000000 600.000000 300.000000 300.000000 450.000000 300.000000 300.000000 300.000000 300.000000 300.000000 150.000000 300.000000 300.000000 0.000000 300.000000 300.000000 -150.000000 300.000000 300.000000 -300.000000 300.000000 300.000000 -450.000000 300.000000 300.000000 -600.000000 450.000000 300.000000 -600.000000 450.000000 300.000000 -450.000000 450.000000 300.000000 -300.000000 450.000000 300.000000 -150.000000 450.000000 300.000000 0.000000 450.000000 300.000000 150.000000 450.000000 300.000000 300.000000 450.000000 300.000000 450.000000 450.000000 300.000000 600.000000 600.000000 300.000000 600.000000 600.000000 300.000000 450.000000 600.000000 300.000000 300.000000 600.000000 300.000000 150.000000 600.000000 300.000000 0.000000 600.000000 300.000000 -150.000000 600.000000 300.000000 -300.000000 600.000000 300.000000 -450.000000 600.000000 300.000000 -600.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000 0.000000 -10.000000 0.000000
